target,group,cov,val,index,coef,std_err,t,p,ci_lower,ci_upper,mse,rss,n_vars
fev1,baseline,baseline,,Intercept,5380.883997497909,100.0688262457263,53.771830842551864,0.0,5184.600607763213,5577.1673872326055,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,sex[T.True],-1141.54366075063,117.3472248385207,-9.72791356865479,9.363432149999875e-22,-1371.7183508254834,-911.3689706757764,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,race_1[T.True],-499.94193466517004,29.354964488026628,-17.030916009763445,8.587584379844229e-60,-557.5212243542762,-442.36264497606385,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,race_2[T.True],6.61889873059898e-13,2.3566759326824193e-14,28.085739913613015,7.687291068858342e-141,6.156640544980621e-13,7.081156916217339e-13,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,race_3[T.True],-264.44654264954636,28.10962262518002,-9.407687402130422,1.7450192658139243e-20,-319.583114347559,-209.30997095153376,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,race_4[T.True],-494.09802795580987,51.900049815664794,-9.520184079027187,6.305598397085591e-21,-595.8991391250674,-392.29691678655234,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,age,-30.54295123287457,1.7208937266798021,-17.74830761444082,2.3993222002524913e-64,-33.91845653975641,-27.16744592599273,200705.79086998932,314907385.87501323,1
fev1,baseline,baseline,,sex[T.True]:age,1.9782358392745973,2.0603505943034355,0.9601452513684451,0.33713071397610384,-2.063108641959851,6.0195803205090455,200705.79086998932,314907385.87501323,1
fev1,,"height, df=3",,Intercept,3925.5759256834926,162.37735702287958,24.17563629349112,6.394022948865332e-110,3607.0748818649304,4244.076969502054,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,sex[T.True],-700.9656112084306,105.38954302207554,-6.651187500277916,4.0113176185689636e-11,-907.6858096124646,-494.24541280439655,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,race_1[T.True],-508.6571191294699,25.60042785788118,-19.869086640006216,1.7277504467021367e-78,-558.8720206676693,-458.44221759127043,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,race_2[T.True],2.6937289847004277e-13,3.5875287894602276e-13,0.7508591966186621,0.4528507145789412,-4.343161411361533e-13,9.73061938076239e-13,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,race_3[T.True],-42.790950429782,26.59670884253563,-1.6088814102197193,0.10784474025242831,-94.96004397705765,9.37814311749365,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,race_4[T.True],-300.36426347144896,46.14725209295341,-6.508822299243988,1.0183009956256349e-10,-390.88148970572615,-209.84703723717178,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,age,-26.437739970605577,1.516125657369498,-17.43769709462966,2.3821492793843265e-62,-29.411600447742472,-23.46387949346868,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,sex[T.True]:age,3.071612343074457,1.8171609238062856,1.690335898617364,0.0911636182889876,-0.4927248381068714,6.6359495242557855,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,"bs(height, df=3)[0]",476.0657876887978,286.8902244676936,1.6594005200843192,0.09723623984452243,-86.66560312591395,1038.7971785035095,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,"bs(height, df=3)[1]",1033.6864694187407,123.70004796980388,8.35639505710678,1.412186406939932e-16,791.050457100611,1276.3224817368705,152278.28653814472,238924631.57834905,8
fev1,,"height, df=3",,"bs(height, df=3)[2]",2073.381304168391,211.87760825979717,9.785749995941435,5.485575311149031e-22,1657.78617052536,2488.9764378114223,152278.28653814472,238924631.57834905,8
fev1,,"sit_height, df=3",,Intercept,4113.65620332421,198.9308251777963,20.678827424797493,3.8725102771878604e-84,3723.4558193225694,4503.85658732585,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,sex[T.True],-681.0464021992772,104.83296458233654,-6.4964909168850085,1.1031347110721326e-10,-886.6749818801693,-475.417822518385,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,race_1[T.True],-427.98575417712595,28.230493411405075,-15.160406442071622,1.5688945824348255e-48,-483.3595222185584,-372.6119861356935,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,race_2[T.True],-6.089237089197339e-13,2.0676441421904996e-13,-2.9450121347991205,0.0032773143476450355,-1.0144895821524995e-12,-2.033578356869683e-13,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,race_3[T.True],-33.315769211217116,26.20444174527226,-1.2713787049948455,0.203783721635079,-84.7154616541313,18.08392323169707,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,race_4[T.True],-289.8457251676473,45.56645451921933,-6.3609453100063815,2.6291131433149154e-10,-379.2237691942661,-200.46768114102852,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,age,-24.58484949305766,1.5198715517303374,-16.175610014588667,1.601447729330763e-54,-27.566058979261214,-21.603640006854107,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,sex[T.True]:age,2.927310204243013,1.8041562747973379,1.6225369415805402,0.10489074516947362,-0.6115202942264921,6.466140702712519,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,height,207.7097910166799,25.156080580398562,8.256842330936317,3.153943932523248e-16,158.3664461948069,257.05313583855286,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[0]",571.3568268375027,362.9792797950032,1.574075597814242,0.11567300351089123,-140.62259733701592,1283.3362510120214,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[1]",171.64176573534638,169.88615165331802,1.0103340623408257,0.31249214680513904,-161.5878458768242,504.87137734751695,147631.29417895077,231633500.56677377,9
fev1,,"sit_height, df=3",,"bs(sit_height, df=3)[2]",1555.2603657981738,302.34895577113576,5.143925044594612,3.0317457625840753e-07,962.2065817053893,2148.314149890958,147631.29417895077,231633500.56677377,9
fev1,,"waist_circ, df=3",,Intercept,4566.2235856942025,141.892095104521,32.180958229777474,1.2774035567250704e-174,4287.903835132228,4844.543336256177,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,sex[T.True],-760.3602342685167,101.49502177554004,-7.49160127232724,1.1347344417980532e-13,-959.4415793078036,-561.2788892292298,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,race_1[T.True],-399.02349748427775,28.38571186237766,-14.057195374167886,2.403531908234579e-42,-454.7017524232966,-343.3452425452589,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,race_2[T.True],1.8671658710271792e-13,2.8138235346636327e-13,0.6635689296167544,0.5070644850081674,-3.6521173823218844e-13,7.386449124376243e-13,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,race_3[T.True],-19.59587639927628,26.447229051897214,-0.7409425146514754,0.45884002309610583,-71.47181908204033,32.28006628348776,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,race_4[T.True],-291.4928207879183,45.16408846591178,-6.4540840010072715,1.4503929163754295e-10,-380.0816729500639,-202.90396862577268,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,age,-24.42031458211332,1.5055842913863897,-16.21982556660864,8.706247985364533e-55,-27.3735012562548,-21.46712790797184,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,sex[T.True]:age,4.166618311242017,1.7577648219888813,2.3704071552231647,0.01788972563417303,0.7187823592660627,7.61445426321797,144978.651069701,227471503.5283609,10
fev1,,"waist_circ, df=3",,height,210.5309158197078,24.885929055249115,8.459837499026428,6.081658374248299e-17,161.7174455410577,259.34438609835786,144978.651069701,227471503.5283609,10
